,claim,claim_veracity
657,"NY Governor Andrew Cuomo did not reject buying 16,000 ventilators in 2015.",0
658,"Tom Hanks died, confessed admiration for Trump.",0
659,"Boil some orange peels with cayenne pepper, stand over the pot, breathe in the steam so all mucus can be released from your nasal passages  Mucus is the problem, its where the virus lives!",0
660,Helicopters Are Spraying Disinfectants To Try To Eradicate Coronavirus.,0
661,Helicopters are spraying disinfectants to stop the spread of coronavirus.,0
662,Initial lack of evidence for human-to-human COVID-19 transmission unusual.,0
663,Drinking alcohol beverages can help prevent COVID-19.,0
664,IPhoto shows people falling dead on Italian streets from COVID-19.,0
665,Coronavirus is infectious in the air for 8 hours and everyone must wear a face mask.,0
666,"Italian Prime Minister Giuseppe Conte said, We have lost control, we have killed the epidemic physically and mentally. Cant understand what more we can do, all solutions are exhausted on ground. Our only hope remains up in the sky. God, rescue your people.",0
667,Black people are immune to the coronavirus.,0
668,Boiled orange peels with cayenne pepper are a cure for coronavirus.,0
669,Go to 2020census.gov and fill out this census form so you can get your stimulus check.,0
670,"In Chicago, COVID-19 actually lowered the death rate.",0
671,COVID-19 stands for Chinese Originated Viral Infectious Disease.,0
672,Coronavirus cases linked to 5G rollout.,0
673,Photo shows coffins from coronavirus outbreak in Italy.,0
674,"If you are in Las Vegas and you get a knock on your door from NV Power, 2020 Census or CVD-19 testers, do not open your door. They are robbing people at gunpoint.",0
675,Biden campaign claims a top CDC official was silenced.,0
676,A post shared thousands of times on Facebook lists companies whose chief executive officers have allegedly stepped down during the novel coronavirus crisis.,0
677,Quotes Joe Biden as saying people who have never died before are now dying from coronavirus.,0
678,A video from a British broadcaster shows Italian coronavirus victims got taken down.,0
679,Fill out a 2020 U.S. Census form to receive an economic stimulus payment.,0
680,Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,0
681,Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.,0
682,US Homeland Security mobilizing National Guard to combat coronavirus.,0
683,"Muammar Gaddafi predicted the current coronavirus pandemic, and warned it would be created by the same people who would then sell the antidotes.",0
684,Italys president was caught on camera crying over and regretting countrys coronavirus response.,0
685,Joe Biden tested positive for coronavirus.,0
686,"Theres definitive proof that chloroquine, hydroxychloroquine, are effective against COVID-19.",0
687,Using sauna or aiming a hairdryer at ones nose will kill the coronavirus.,0
688,Belgiums health minister banned sex inside or with 3 or more people.,0
689,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.,0
690,Fish tank additive may treat coronavirus.,0
691,Fox News won Pulitzer for coronavirus coverage.,0
692,Wisconsin is the only state where all Republicans voted against protecting its citizens.,0
693,"The Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase.",0
694,Bill Gates has access to your DNA and ownership in WHO.,0
695,Biden claims that Trump eliminated the White House pandemic office.,0
696,"Donald Trump said about coronavirus, People are dying who have never died before.",0
697,5G technology caused the coronavirus.,0
698,WHO director overstated COVID-19 fatality rate as higher than flu.,0
699,Claim that there is no COVID-19 virus.,0
700,"Says imposters in hazmat suits are going door to door in Stockton, California, saying they are checking residents for fever or COVID-19, but they will enter your home and physically attempt robbery.",0
701,Walmart is closing hundreds of its stores.,0
702,Breathing air from a hair dryer or a sauna can prevent or cure COVID-19,0
703,Cristiano Ronaldo bought private island to escape coronavirus.,0
704,Trump said people are dying who have never died before.,0
705,Martial law is imminent in United States.,0
706,Obama family flown to private island to escape coronavirus pandemic.,0
707,"A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook, Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus, COVID-19, was ready to be administered.",0
708,"The federal government is preparing to mobilize the national guard, dispatch them across the US with military and announce a nationwide 1 week quarantine for all citizens.",0
709,Link takes viewers to application for FEMA assistance in the US.,0
710,For coronavirus cases in the U.S. 38% of those hospitalized are under 35.,0
711,Image claims to show dozens of coffins of Italians who have died from COVID-19.,0
712,Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The coronavirus.,0
713,These at-home Coronavirus testing kits are real.,0
714,"COVID-19 is no worse than other outbreaks that have occurred in every election year, suggesting that the new coronavirus is being hyped to hurt President Donald Trump.",0
715,"President Donald Trump said, People are dying who have never died before.",0
716,"As the US government moved to approve a $2 trillion stimulus package to address the impact of the novel coronavirus outbreak, a short block of text outlining Canadas alleged response to the outbreak flourished on social media.",0
717,"The coronavirus snuck up on us, adding that it is a very unforeseen thing.",0
718,"If we want to protect ourselves from the coronavirus, we must back away from all the climate change efforts weve been making.",0
719,Evidence shows the WHO director-general overstated COVID-19 fatality rate,0
720,5G Technology believed to have caused the coronavirus.,0
721,"2019 coronavirus can live for up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.",0
722,Trump Is Promising To Send Americans Checks  Only After Checking Peoples Social Media History.,0
723,"China is to blame because the culture where people eat bats and snakes and dogs and things like that, these viruses are transmitted from the animal to the people and thats why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu and now the coronavirus.",0
724,5G Technology Believed To Have Caused coronavirus,0
725,Evidence Shows The WHO Director-General Overstated COVID-19 Fatality Rate,0
726,American fast-food chain Hardees is advising truckers to walk up to drive-thrus during coronavirus pandemic.,0
727,U.S. government using the cover of the coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyones calls and see everyones private messages.,0
728,"President Donald Trump tweeted, I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldnt think of offending you with a check if Im not your president! #MAGA",0
729,A dog vaccine can be used against coronavirus in people.,0
730,President Trumps use of data for deaths from swine flu and seasonal flu.,0
731,Did Donald Trump attempt to steal a COVID-19 vaccine from a German company and refuse testing kits from WHO?,0
732,15 minutes in a sauna will kill the coronavirus.,0
733,U.S. deaths since 1/22/20,0
734,"While all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryption which means the government will be able to see all of your messages and listen to all of your calls.",0
735,Eating bananas prevents coronavirus.,0
736,Italy has mandated no treatment of all elderly patients for coronavirus.,0
737,Having a beard increases your chances of getting coronavirus.,0
738,All U.S. citizens are entitled to $700 per week to stay at home to avoid spread of coronavirus.,0
739,The WHO coronavirus test was a bad test.,0
740,List comparing diseases with coronavirus.,0
741,People are going door to door in Colorado Springs stating they are COVID-19 testing so they can rob people!,0
742,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.,0
743,U.S. President Donald Trump or presidential candidate Joe Biden referred to the novel coronavirus pandemic as a time when people are dying that have never died before.,0
744,"In the United States, WIC receivers still only get one type of food during a pandemic.",0
745,Nancy Pelosi tried to secure taxpayer funds for abortion through a coronavirus bill.,0
746,"All U.S. citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus, starting 3/17/20.",0
747,A flyer offers official advice about the novel coronavirus from a Veterans Affairs (VA) healthcare system in the U.S. state of Oregon.,0
748,"Ive always known this is a real, this is a pandemic. Ive felt it was a pandemic long before it was called a pandemic.",0
749,President Donald Trump in the next 48 to 72 hours will impose a nationwide mandatory quarantine.,0
750,Coronavirus Outbreak Prompted Gun And Ammunition Policy Changes At Walmart.,0
751,Tanker train marked with COVID-19 on its side.,0
752,A military Humvee labeled COVID-19 quarantine team was on Interstate 696 in Michigan.,0
753,Gargling water with salt or vinegar eliminates the coronavirus.,0
754,CDC warns people that morel mushroom increases coronavirus risk by 200%.,0
755,"Flu vaccine increases coronavirus risk 36%, says military study.",0
756,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something ,0
757,President Donald Trump is announcing tomorrow that the U.S. is going into quarantine for the next 14 days.,0
758,Photos show animals returning to clear Venice canals.,0
759,President Donald Trump will evoke (sic) what is called the Stafford act and order a two week mandatory quarantine for the nation.,0
760,"Now, as it stands, our health care system has adequate ventilators, ICU beds, medical professionals.",0
761,Sunlight actually can kill the [novel coronavirus].,0
762,All baby formula providers are shipping formula for free during the coronavirus outbreak.,0
763,Claim that Dr. Anthony Faucis statement that the coronavirus death rate is 10 times that of the seasonal flu is a claim without any scientific basis.,0
764,No evidence that 5G is being forcibly installed in schools.,0
765,Dallas student celebrating spring break collapses from coronavirus.,0
766,Coronavirus is the least deadly virus.,0
767,Cristiano Ronaldo is turning his hotels into hospitals to fight coronavirus.,0
768,WalMart reducing hours of operation.,0
769,The WHO offered the testing kits that they have available and to give it to us now. We refused them. We did not want to buy them.,0
770,Says businesses will give you free baby formula during the coronavirus outbreak.,0
771,"George Soros owns the WuXi PHARMA LAB located in Wuhan, China, where COVID-19 was developed and conveniently broke out.",0
772,Did genetic mutations cause the coronavirus to become more dangerous.,0
773,"President Donald Trump cut funding to the CDC, fired the Pandemic Response Team, refused WHO tests and wasted two weeks calling this outbreak a Democrat hoax.",0
774,"A meme shows an image of fully stocked shelves of toilet paper, purportedly during the 2009 H1N1 outbreak, above barren shelves during the ongoing COVID-19 pandemic.",0
775,Coronavirus is just the damn flu.,0
776,A video viewed more than 2.4 million times on Facebook urges people to inhale steam to kill the novel coronavirus.,0
777,The novel coronavirus is not new.,0
778,COVID-19 started because we eat animals.,0
779,"A meme posted offers mixed advice  some true, some false  about coronavirus protection.",0
780,"So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.",0
781,Bill Gates told us about the coronavirus in 2015.,0
782,"Says that over a 45-minute period that we had the press conference on the coronavirus on March 13, 2020, the stock market set an all-time record.",0
783,Curfew issued for Bossier city due to coronavirus.,0
784,CEO Resignations Are Linked To Global Conspiracy.,0
785,Coronavirus is found in crab legs.,0
786,Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps.,0
787,A post shows a rail freight tanker with COVID-19 stamped on one side.,0
788,Italy has decided not to treat their elderly for this virus.,0
789,LGBTQ people in the US are demanding to be treated first for coronavirus.,0
790,Says The New York Times exposed the real reason behind coronavirus hype,0
791,The coronavirus scare began after impeachment.,0
792,Its actually the safest time to fly.,0
793,Supermarkets are recalling coronavirus-infected toilet paper.,0
794,Man did pass along coronavirus infection at a WalMart in Louisiana.,0
795,In South Florida all children and adults must remain in their homes due to coronavirus.,0
796,NYC did implement a citywide quarantine.,0
797,"A post shared more than 165,000 times on Facebook includes a video of a woman turning a baby wipe into a face mask to protect against coronavirus.",0
798,Drinking water a lot and gargling with warm water and salt or vinegar eliminates the coronavirus.,0
799,"President Trump, COVID-19 coronavirus: U.S. cases 1,329; U.S. deaths, 38; panic level: mass hysteria. President Obama, H1N1 virus: U.S. cases, 60.8 million; U.S. deaths, 12,469; panic level: totally chill. Do you all see how the media can manipulate your life.",0
800,"A misleading chart being spread on Facebook, erroneously dubbing the new coronavirus the least deadly virus.",0
801,The U.S. presidential election is canceled due to coronavirus.,0
802,Of the Trump administrations European travel restrictions that exempt the U.K.,0
803,Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.,0
804,A former and controversial CIA officer said coronavirus was made in a lab.,0
805,"If you donate blood, they HAVE to test you for coronavirus.",0
806,"During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.",0
807,"Donald Trump claims Joe Biden was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings and a 78% approval rating, the highest on record. His was lowest!",0
808,Says Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,0
809,"In 2007, The Simpsons predicted Tom Hanks would contract coronavirus in 2007.",0
810,The CDC can detain anyone with a fever indefinitely. Vaccination (is) a way people could get out of detention.,0
811,Says Tom Hanks has a volleyball to keep him company while hes quarantined.,0
812,COVID-19 came to the United States in 2019.,0
813,MSNBC actually said on air I hope enough people die from coronavirus that it harms Trumps re-election.,0
814,NYC man drops dead in middle of street  suspected coronavirus!,0
815,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,0
816,Coronavirus found in toilet paper.,0
817,Gargling salt water and vinegar will kill the virus.,0
818,You can monitor yourself for COVID-19 with a breath test.,0
819,Tweet says Daniel Radcliffe has the coronavirus.,0
820,Post says Harvard scientists say the coronavirus is spreading so fast that it will infect 70% of humanity this year.,0
821,Every U.S. election year has a disease outbreak.,0
822,"10,000 deaths In virus outbreak in Michigan, Washington, Idaho, North Dakota, Missouri, Mississippi.",0
823,Post says President Trump has come into contact with a potential coronavirus sufferer!,0
824,Donating blood in the U.S. can get you a novel coronavirus test.,0
825,Says 80% of novel coronavirus cases are mild.,0
826,Post says being exposed to the sun for two hours kills the 2019 coronavirus.,0
827,Freshly boiled garlic water is a cure for coronavirus.,0
828,Department of Homeland Security official says illegal border crossings may spread coronavirus.,0
829,A NYC Man With Suspected Coronavirus Drops Dead in the Middle of the Street.,0
830,Hand sanitizer will do nothing for the coronavirus.,0
831,(Former U.S. President Barack Obama) set up anti-pandemic programs in 47 vulnerable countries as a way to protect against something like the coronavirus. Do you know that Trump closed 37 of them?,0
832,Coronavirus  22. Clintons  39.,0
833,States are imposing mandatory leave and statewise school closures due to coronavirus.,0
834,"A Facebook post shared 25,000 times features an image of a letter purportedly from a U.S. hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection.",0
835,Consuming colloidal silver can prevent or treat novel coronavirus.,0
836,"U.S. hospitals are preparing for 96 million coronavirus infections and nearly half a million deaths, leaked documents reveal.",0
837,More people have died from knowing Hillary (Clinton) than from coronavirus.,0
838,"As of 3/7/20, Tanzania and Zambia had confirmed fist cases of the new coronavirus.",0
839,Vietnam was the first country to contain and develop a quick test for SARS and COVID-19.,0
840,Bloggers say Nancy Pelosi delayed coronavirus funding so Dems could campaign on it.,0
841,The mayor Of Buffalo told people to evacuate due to the coronavirus outbreak.,0
842,CDC sponsored Facebook post asking for help with escaped coronavirus patient.,0
843,"If the coronavirus gets in your mouth, drinking water or other liquids will wash them down through your esophagus and into the stomach. Once there, your stomach acid will kill all of the virus.",0
844,Anybody that wants a test (for the coronavirus) can get a test.,0
845,Donating plasma or blood is free testing for the coronavirus.,0
846,Novel coronavirus has a 99.7% survival rate.,0
847,"The coronavirus test costs $3,200.",0
848,Every election year has a disease; coronavirus has a contagion factor of 2 and a cure rate of 99.7% for those under 50 it infects.,0
849,"President Donald Trump tweeted, Coronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions",0
850,The coronavirus outbreak is caused by 5G technology.,0
851,Shanghai government officially recommends Vitamin C for COVID-19.,0
852,Officials say coronavirus killed 200 in Iran.,0
853,"Man visited Albany, N.Y., days before dying from coronavirus.",0
854,Trumps effort to blame Obama for sluggish coronavirus testing.,0
855,"The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020. All schools are to close for 2 weeks also from March 6.",0
856,The common cold is the only type of coronavirus.,0
857,The media pulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.,0
858,The Obama administration made a decision on testing that turned out to be very detrimental to what were doing on the coronavirus.,0
859,The Obama administration didnt do anything about swine flu.,0
860,"With regard to the cost, let me be very clear",0
861,Patents mean deadly diseases and viruses were created or invented in a lab.,0
862,Ads are selling masks protecting against COVID-19.,0
863,Bloggers say the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,0
864,Video shows President Donald Trump saying COVID-19 is the Democrats new hoax.,0
865,An image shows Senate Minority Leader Chuck Schumer criticizing President Trumps restrictions on foreign nationals traveling to the U.S. from China.,0
866,The government  or specific states such as Michigan or Florida  has mandated that employers and schools close for two weeks.,0
867,Pope Francis and his two aides have been infected with the new coronavirus,0
868,A bovine vaccine can be used to inoculate people against coronavirus.,0
869,The United States is actually screening fewer people (for the coronavirus than other countries) because we dont have appropriate testing.,0
870,U.S. Vice President Pence urged people with coronavirus to go to the police.,0
871,U.S. Senator Lindsey Graham says President Trump probably knows more about medicine and specifically viruses than any of the so-called scientists at the NIH and CDC.,0
872,Post says sanitizer will do nothing for the coronavirus.,0
873,"A bovine coronavirus vaccine, for cattle, is proof that the novel coronavirus isnt new and is evidence of how much the media controls people.",0
874,Journalist claims a coronavirus patient was murdered.,0
875,Coronavirus hoax,0
876,"Post says two patients at Valley Regional Medical Center in Brownsville, Texas, are being looked at for possible coronavirus infections.",0
877,Florida hospital reports a coronavirus infestation with multiple confirmed patients.,0
878,Photo shows a man wearing a government issued Saint Laurent hazardous materials suit.,0
879,"Shands Hospital of Gainesville, Florida, has confirmed its first case of coronavirus.",0
880,Pope Francis and two aides tested positive for coronavirus.,0
881,Post says no one has died from the coronavirus in the United States.,0
882,The coronavirus is simply the common cold.,0
883,President Barack Obama waited six months to call swine flu an emergency after thousands died.,0
884,A video says the Vatican confirmed Pope Francis and two aides tested positive for coronavirus.,0
885,CDC recommends men shave their beards to be protected against the new coronavirus.,0
886,"14 points of expert advice about coronavirus, including symptoms, prevention and how it spreads.",0
887,Doctors recommend carbon filter face masks to prevent coronavirus spread.,0
888,A poll finds 38% of Americans say they will not drink Corona beer because of the virus.,0
889,Every election year has a disease  SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,0
890,Election years in the United States coincide with major disease outbreaks.,0
891,"The coronavirus has made it to Mississippi and the lady that caught it wasnt around anybody with it, which means it is airborne. If the wind blows it in your direction, youll have it also.",0
892,Florida man is arrested for robbery using cough as a weapon.,0
893,"Akira is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the WHO advising Japan to postpone the Olympics because of a pandemic risk.",0
894,"The blood test for coronavirus costs $3,200.",0
895,"America has been vaccinating cattle for coronavirus for years, yet the news tells you its new and going to kill you all, so go buy a mask.",0
896,Lysol products can kill the novel coronavirus.,0
897,"Starting in March, if you travel outside of the United States you wont be allowed back in the country due to high risk of the coronavirus.",0
898,Hair Weaves And Lace Front Wigs Made In China Likely To Contain coronavirus.,0
899,Cocaine kills the coronavirus.,0
900,Hair weave and lace fronts manufactured in China may contain the coronavirus.,0
901,The CDC recommends men shave their beards to protect against coronavirus.,0
902,CDC issued facial hair recommendation for novel coronavirus prevention.,0
903,A post says hair weave and lace fronts manufactured in China may contain the coronavirus.,0
904,A post say hair weave and lace fronts manufactured in China may contain the coronavirus.,0
905,Coronavirus,0
906,Coronavirus is a bioweapon leaked from a Wuhan lab.,0
907,President Trump claims the virus is under control and testing is available.,0
908,Coronavirus patients are being cremated alive in China.,0
909,"Evidence indicates COVID-19 escaped a Chinese lab that was researching it, causing the outbreak.",0
910,The mortality rate for the flu is right around that of the new coronavirus,0
911,Radio host Rush Limbaugh compares novel coronavirus to the common cold.,0
912,"The coronavirus is the common cold, folks.",0
913,Video says President Donald Trump spawned the Wuhan super virus outbreak under code name zyphr.,0
914,Bill Gates wrote a letter saying COVID-19 is teaching humans a lesson.,0
915,Post says people of color may be immune to the coronavirus because of melanin.,0
916,"20 million Chinese convert to Islam, and coronavirus does not affect Muslims.",0
917,The Simpsons predicted the new coronavirus outbreak.,0
918,A video says the coronavirus was invented and patented in the USA and then planted in China.,0
919,Coronavirus is a biological warfare weapon.,0
920,Studies show the coronavirus was engineered to be a bioweapon.,0
921,The 2008 book End of Days predicted the current coronavirus outbreak.,0
922,20 million Chinese people converted to Islam after it was proven that the coronavirus does not affect Muslims.,0
923,Data shows a massive release of sulfur dioxide gas near Wuhan.,0
924,Popping bubble wrap exposes people to coronavirus.,0
925,Cocaine kills the coronavirus.,0
926,Latest research by Chinese scientists said coronavirus will render most male patients infertile.,0
927,High levels of sulfur dioxide in Wuhan may be a sign of mass cremations of victims of the coronavirus.,0
928,A residential building was set on fire in Wuhan to control spread of coronavirus.,0
929,High-rise buildings have become human incinerators to combat the spread of the coronavirus.,0
930,Silver Solution used on strains of coronavirus totally eliminates it. Kills it. Deactivates it.,0
931,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.",0
932,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.",0
933,"Coronavirus cases reported in Rome, Georgia.",0
934,Breaking,0
935,The new coronavirus causes sudden death syndrome.,0
936,Vitamin C stops or slows novel coronavirus.,0
937,"The novel coronavirus contains pShuttle-SN sequence, proving laboratory origin.",0
938,Video from China shows people fleeing from coronavirus quarantine.,0
939,The coronavirus was engineered by scientists in a lab.,0
940,Scientists are shocked to discover that weed kills coronavirus.,0
941,Youre more likely to die of influenza right now than the 2019 coronavirus.,0
942,Coronavirus contains HIV insertions.,0
943,"Chlorine dioxide kits sold online under various MMS names  Miracle Mineral Solution, Miracle Mineral Supplement, Master Mineral Solution  will cure the coronavirus.",0
944,The new coronavirus contains HIV insertions and shows signs of being created in a lab.,0
945,The new coronavirus can be cured by drinking one bowl of freshly boiled garlic water.,0
946,Bill Gates helped fund a patent for coronavirus.,0
947,Scientists from Australia create the first vaccine for novel coronavirus,0
948,Vitamin C can stop the new coronavirus.,0
949,Scientists claim the Wuhan coronavirus is an HIV-1 engineered super weapon.,0
950,"When using a medical mask, youre supposed to wear the white side out when youre not sick.",0
951,The coronavirus is a military bio-weapon developed by Chinas Army.,0
952,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",0
953,The novel coronavirus is not a new virus.,0
954,The coronavirus isnt new because Lysol has it listed as one of the viruses it kills.,0
955,"The coronavirus was called a plague by the WHO; 2.9 million were infected and 950,680 died.",0
956,"Cocaine kills coronavirus, scientists are shocked to discover that this drug can fight the virus.",0
957,Coronavirus hits a 15% fatality rate.,0
958,Romania developed a coronavirus vaccine able to cure white people only.,0
959,Coronavirus is in Des Moines. (Jan. 29),0
960,"Scripps urgent care in San Diego is on lockdown, two people with the new coronavirus are isolated.",0
961,Clorox bottle claimed it could kill (the 2019 coronavirus) before it was developed.,0
962,Drinking a bleach solution will prevent you from getting the coronavirus.,0
963,KNUST students discover vaccine for coronavirus and cure patient in Cte dIvoire.,0
964,Bill and Melinda gates Foundation & others predicted up to 65 million deaths via coronavirus  in simulation ran 3 months ago,0
965,The coronavirus can be slowed or stopped with the immediate widespread use of high doses of vitamin C.,0
966,The coronavirus can be slowed or stopped with the immediate widespread use of high doses of vitamin C.,0
967,"10,000 people have died in Wuhan, China.",0
968,"An explosion that occurred in Wuhan, China, is tied to the coronavirus outbreak.",0
969,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,0
970,China stole coronavirus from Canada and weaponized it into a Bioweapon.,0
971,The Chinese Communist Party will finally admit that the real source of the coronavirus is from a lab in Wuhan linked to its covert biological weapon programs.,0
972,In Resident Evil the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.,0
973,A post says the coronavirus can be slowed or stopped with the immediate widespread use of high doses of vitamin C.,0
974,Event 201 gave out stuffed souvenir coronavirus toys to commemorate novel coronavirus outbreak.,0
975,"10,000 people have died in Wuhan, China.",0
976,A post says the coronavirus can be slowed or stopped with the immediate widespread use of high doses of vitamin C.,0
977,A spray could protect against the coronavirus outbreak.,0
978,Authorities have identified that the international chemical-warfare terrorist Samuel Whitcomb Hyde is behind the deadly China coronavirus.,0
979,A tabletop exercise using a model of the current outbreak predicted 65 million people could die from the coronavirus.,0
980,"The new fad disease called the coronavirus is sweeping headlines. Funny enough, there was a patent for the coronavirus was filed in 2015 and granted in 2018.",0
981,So let me get this straight about this virus. Its new yet it was lab created and patented in 2015 (in development since 03).,0
982,A 2015 research article about a lab-made coronavirus referred to the current outbreak.,0
983,So let me get this straight about this virus. Its new yet it was lab created and patented in 2015 (in development since 03).,0
984,So let me get this straight about this virus. Its new yet it was lab created and patented in 2015 (in development since 03).,0
985,"That the China-centered coronavirus had infected 2.8 million people and killed 112,000.",0
986,[The coronavirus is] new yet it was lab-created and patented in 2015.,0
987,Theres magically already a vaccine available.,0
988,Theres magically already a vaccine available.,0
989,"A patent on this new coronavirus expired on the 22nd (of January), today.",0
990,Theres magically already a vaccine available.,0
991,"Elisa Granato, the first volunteer in the first Europe human trial of a COVID-19 vaccine, has died.",0
992,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,0
993,The April 22 jump in COVID-19 cases in the United States was related to the election.,0
994,A video posted on Facebook claiming that chloroquine and azithromycin are proven cures of COVID-19,0
995,"Trey Gowdy said, Im not saying COVID-19 isnt real. But pay attention folks, theres much more going on here than what meets the eye.",0
996,A Pentagon study found that people who get the flu vaccine are 36% more likely to get COVID-19.,0
997,?rump said ?undreds?of governors are calling him? we only have 50.?,0
